test_name,timestamp,model_name,passed,duration_seconds,llm_calls,input_tokens,output_tokens,plan,failure_stage,signifier_matches,signifier_reuse,reused_signifier_id,planning_path,initial_prompt_llm_calls,initial_prompt_input_tokens,initial_prompt_output_tokens,clarification_llm_calls,clarification_input_tokens,clarification_output_tokens,confirmation_llm_calls,confirmation_input_tokens,confirmation_output_tokens,plan_creation_llm_calls,plan_creation_input_tokens,plan_creation_output_tokens,other_llm_calls,other_input_tokens,other_output_tokens
simuhome_qt2_feasible_seed_25,2026-07-31T21:05:32.102558+03:00,gpt-5-mini|direct_code,failed,157.033,4,7162,3253,"{""code"":null,""explanation"":""If the bathroom purifier is already on, do nothing. Otherwise: 1) turn the bathroom air purifier on using a high preset and 100% fan percentage, 2) wait up to 15 seconds for its state to become 'on', and 3) enable oscillation so it circulates air. This should reduce dust and ease throat/eye irritation. The plan is executable with the available air purifier affordances."",""format"":""json_ir"",""intent_type"":""IMPLICIT"",""intents"":[{""action"":""modify"",""artifact"":""air_purifier"",""intent_text"":""Man the bathroom air feels kinda dusty my throat is a bit scratchy and my eyes feel gritty, its annoying me a little"",""parameter"":""percentage""}],""plan_type"":""behavior_tree"",""planning_path"":""fresh_planning"",""signifier_ids"":[],""signifier_match_count"":0,""signifier_reuse"":false,""td_sosa_supported"":false,""tree"":{""children"":[{""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/state"",""expected_value"":""on"",""name"":""CheckStateIson"",""operator"":""=="",""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/properties/state"",""type"":""condition""},{""children"":[{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/ha/fan/turn_on"",""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/FanTurnOn"",""name"":""Fanturnon"",""parameters"":{""percentage"":100,""preset_mode"":""high""},""type"":""action""},{""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/state"",""expected_value"":""on"",""name"":""WaitForStateIson"",""operator"":""=="",""poll_interval_seconds"":2,""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/properties/state"",""timeout_seconds"":15,""type"":""wait_condition""},{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_25/artifacts/qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/ha/fan/oscillate"",""affordance_id"":""qt2_feasible_seed_25_bathroom_bathroom_air_purifier_1/FanOscillate"",""name"":""Fanoscillate"",""parameters"":{""oscillating"":true},""type"":""action""}],""name"":""Sequence_1"",""type"":""sequence""}],""name"":""turn_on_bathroom_purifier_if_needed"",""type"":""selector""},""workspace_id"":""simuhome_qt2_feasible_seed_25""}",assertion,0,false,,fresh_planning,2,3432,1508,0,0,0,1,237,78,1,3493,1667,0,0,0
simuhome_qt2_feasible_seed_38,2026-07-31T21:09:34.701172+03:00,gpt-5-mini|direct_code,failed,257.955,4,6598,4209,"{""code"":null,""explanation"":""I will attempt to turn on the bathroom air purifier (id: qt2_feasible_seed_38_bathroom_bathroom_air_purifier_1) if it is not already on, and verify it becomes on. I cannot directly control the living-room lighting because there is no living-room light affordance exposed in the available devices list. If you want the living room made brighter automatically, add or expose a smart light in the living room (or let me know a different device/room to adjust). Note: an air purifier may not raise humidity; there is no humidifier or bathroom humidity sensor available in the affordances, so I cannot directly increase or verify bathroom humidity. If you want, I can: 1) turn on the shower (if a controllable shower exists) or 2) control a humidifier—please add/expose such a device so I can automate increasing humidity."",""format"":""json_ir"",""intent_type"":""IMPLICIT"",""intents"":[{""action"":""modify"",""artifact"":""light"",""intent_text"":""The living room is so dim. Hard to read there."",""parameter"":""brightness""},{""action"":""modify"",""artifact"":""air_purifier"",""intent_text"":""The bathroom feels really dry; my skin feels tight after washing and the mirror did not fog up like usual."",""parameter"":""humidity""}],""plan_type"":""behavior_tree"",""planning_path"":""fresh_planning"",""signifier_ids"":[],""signifier_match_count"":0,""signifier_reuse"":false,""td_sosa_supported"":false,""tree"":{""children"":[{""children"":[{""affordance_id"":""qt2_feasible_seed_38_bathroom_bathroom_air_purifier_1/state"",""expected_value"":""on"",""name"":""CheckStateIson"",""operator"":""=="",""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_38/artifacts/qt2_feasible_seed_38_bathroom_bathroom_air_purifier_1/properties/state"",""type"":""condition""},{""children"":[{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_38/artifacts/qt2_feasible_seed_38_bathroom_bathroom_air_purifier_1/ha/fan/turn_on"",""affordance_id"":""qt2_feasible_seed_38_bathroom_bathroom_air_purifier_1/FanTurnOn"",""name"":""Fanturnon"",""parameters"":{""percentage"":75,""preset_mode"":""auto""},""type"":""action""},{""affordance_id"":""qt2_feasible_seed_38_bathroom_bathroom_air_purifier_1/state"",""expected_value"":""on"",""name"":""WaitForStateIson"",""operator"":""=="",""poll_interval_seconds"":2,""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_38/artifacts/qt2_feasible_seed_38_bathroom_bathroom_air_purifier_1/properties/state"",""timeout_seconds"":10,""type"":""wait_condition""}],""name"":""Sequence_2"",""type"":""sequence""}],""name"":""Selector_1"",""type"":""selector""}],""name"":""handle_livingroom_and_bathroom"",""policy"":""success_on_all"",""type"":""parallel""},""workspace_id"":""simuhome_qt2_feasible_seed_38""}",assertion,0,false,,fresh_planning,2,3344,1657,0,0,0,1,283,206,1,2971,2346,0,0,0
simuhome_qt2_feasible_seed_38,2026-07-31T21:15:10.873806+03:00,gpt-5-mini|direct_code,failed,168.425,4,7268,3909,"{""code"":null,""explanation"":""Run both tasks in parallel: (1) Ensure the living-room main light is on — if it's off, turn it on at full brightness (brightness_pct=100) and then verify the device reports state==on. (2) Ensure the bathroom humidifier is on — if it's off, turn it on at 70% (preset_mode=\""auto\"") and then verify the device reports state==on. Note: there is no readable bathroom humidity sensor provided, so I cannot verify room humidity or wait for a humidity target; I can only confirm the humidifier device state. If you'd like a different light level or humidifier percentage, tell me and I will adjust the plan."",""format"":""json_ir"",""intent_type"":""IMPLICIT"",""intents"":[{""action"":""modify"",""artifact"":""light"",""intent_text"":""Ugh, the living room is so dim. Hard to read there."",""parameter"":""brightness""},{""action"":""modify"",""artifact"":""humidifier"",""intent_text"":""The bathroom feels really dry. My skin feels tight after washing and the mirror did not fog up like usual."",""parameter"":""percentage""}],""plan_type"":""behavior_tree"",""planning_path"":""fresh_planning"",""signifier_ids"":[],""signifier_match_count"":0,""signifier_reuse"":false,""td_sosa_supported"":false,""tree"":{""children"":[{""children"":[{""children"":[{""affordance_id"":""qt2_feasible_seed_38_living_room_living_room_on_off_light_1/state"",""expected_value"":""on"",""name"":""CheckStateIson"",""operator"":""=="",""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_38/artifacts/qt2_feasible_seed_38_living_room_living_room_on_off_light_1/properties/state"",""type"":""condition""},{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_38/artifacts/qt2_feasible_seed_38_living_room_living_room_on_off_light_1/ha/light/turn_on"",""affordance_id"":""qt2_feasible_seed_38_living_room_living_room_on_off_light_1/LightTurnOn"",""name"":""Lightturnon"",""parameters"":{""brightness_pct"":100},""type"":""action""}],""name"":""Selector_2"",""type"":""selector""},{""affordance_id"":""qt2_feasible_seed_38_living_room_living_room_on_off_light_1/state"",""expected_value"":""on"",""name"":""CheckStateIson"",""operator"":""=="",""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_38/artifacts/qt2_feasible_seed_38_living_room_living_room_on_off_light_1/properties/state"",""type"":""condition""}],""name"":""Sequence_1"",""type"":""sequence""},{""children"":[{""children"":[{""affordance_id"":""qt2_feasible_seed_38_bathroom_bathroom_humidifier_2/state"",""expected_value"":""on"",""name"":""CheckStateIson"",""operator"":""=="",""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_38/artifacts/qt2_feasible_seed_38_bathroom_bathroom_humidifier_2/properties/state"",""type"":""condition""},{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_38/artifacts/qt2_feasible_seed_38_bathroom_bathroom_humidifier_2/ha/fan/turn_on"",""affordance_id"":""qt2_feasible_seed_38_bathroom_bathroom_humidifier_2/FanTurnOn"",""name"":""Fanturnon"",""parameters"":{""percentage"":70,""preset_mode"":""auto""},""type"":""action""}],""name"":""Selector_4"",""type"":""selector""},{""affordance_id"":""qt2_feasible_seed_38_bathroom_bathroom_humidifier_2/state"",""expected_value"":""on"",""name"":""CheckStateIson"",""operator"":""=="",""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_38/artifacts/qt2_feasible_seed_38_bathroom_bathroom_humidifier_2/properties/state"",""type"":""condition""}],""name"":""Sequence_3"",""type"":""sequence""}],""name"":""Increase living room lighting and raise bathroom humidity"",""policy"":""success_on_all"",""type"":""parallel""},""workspace_id"":""simuhome_qt2_feasible_seed_38""}",assertion,0,false,,fresh_planning,2,3766,1668,0,0,0,1,252,78,1,3250,2163,0,0,0
simuhome_qt2_feasible_seed_38,2026-07-31T21:19:13.631276+03:00,gpt-5-mini|direct_code,failed,340.642,10,19721,11759,,assertion,,false,,no_plan,1,2395,1142,0,0,0,6,8029,3470,3,9297,7147,0,0,0
simuhome_qt2_feasible_seed_38,2026-07-31T21:26:18.285826+03:00,gpt-5-mini|direct_code,failed,251.987,4,7887,3978,,assertion,,false,,no_plan,1,2342,1511,0,0,0,2,2628,288,1,2917,2179,0,0,0
simuhome_qt2_feasible_seed_38,2026-07-31T21:31:43.237148+03:00,gpt-5-mini|direct_code,failed,240.759,4,9325,3824,,assertion,,false,,no_plan,1,2617,1228,0,0,0,2,2891,416,1,3817,2180,0,0,0
simuhome_qt2_feasible_seed_38,2026-07-31T21:37:04.236367+03:00,gpt-5-mini|direct_code,failed,263.286,7,12786,5321,,assertion,,false,,no_plan,1,2684,1330,0,0,0,5,6008,1851,1,4094,2140,0,0,0
simuhome_qt2_feasible_seed_38,2026-07-31T21:42:52.733799+03:00,gpt-5-mini|direct_code,failed,164.425,4,6676,4092,"{""code"":null,""explanation"":""Plan addresses the living-room brightness request by turning the living-room light on (idempotent: checks if it's already 'on' first). The LightTurnOn action sets brightness_pct to 100 if the light is off, and a post-action condition verifies the light state becomes 'on'. The bathroom request (increase humidity / make mirror fog as usual) cannot be executed because there are no humidifier or humidify affordances or any readable bathroom humidity property available in the provided affordances list or current state. I therefore did not include any bathroom humidification actions in the tree. Suggested alternatives: use a physical humidifier, run a hot shower, or connect a smart humidifier to the system so I can control it."",""format"":""json_ir"",""intent_type"":""IMPLICIT"",""intents"":[{""action"":""modify"",""artifact"":""light"",""intent_text"":""the living room is so dim. Hard to read there."",""parameter"":""brightness""},{""action"":""modify"",""artifact"":""humidifier"",""intent_text"":""the bathroom feels really dry; the mirror did not fog up like usual."",""parameter"":""humidity""}],""plan_type"":""behavior_tree"",""planning_path"":""fresh_planning"",""signifier_ids"":[],""signifier_match_count"":0,""signifier_reuse"":false,""td_sosa_supported"":false,""tree"":{""children"":[{""children"":[{""children"":[{""affordance_id"":""qt2_feasible_seed_38_living_room_living_room_on_off_light_1/state"",""expected_value"":""on"",""name"":""CheckStateIson"",""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_38/artifacts/qt2_feasible_seed_38_living_room_living_room_on_off_light_1/properties/state"",""type"":""condition""},{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_38/artifacts/qt2_feasible_seed_38_living_room_living_room_on_off_light_1/ha/light/turn_on"",""affordance_id"":""qt2_feasible_seed_38_living_room_living_room_on_off_light_1/LightTurnOn"",""name"":""Lightturnon"",""parameters"":{""brightness_pct"":100},""type"":""action""}],""name"":""Selector_2"",""type"":""selector""},{""affordance_id"":""qt2_feasible_seed_38_living_room_living_room_on_off_light_1/state"",""expected_value"":""on"",""name"":""CheckStateIson"",""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_38/artifacts/qt2_feasible_seed_38_living_room_living_room_on_off_light_1/properties/state"",""type"":""condition""}],""name"":""Sequence_1"",""type"":""sequence""}],""name"":""handle_living_room_and_bathroom_requests"",""type"":""sequence""},""workspace_id"":""simuhome_qt2_feasible_seed_38""}",assertion,0,false,,fresh_planning,2,3308,2012,0,0,0,1,269,78,1,3099,2002,0,0,0
simuhome_qt2_feasible_seed_38,2026-07-31T21:46:51.937738+03:00,gpt-5-mini|direct_code,failed,255.295,4,7313,4402,"{""code"":null,""explanation"":""I could not find any controllable living-room light affordance in the available devices, so I cannot directly change the living room lighting (the 'living room is so dim' request is not possible with the current device list). To address the bathroom feeling dry, I will ensure the available kitchen humidifier is running: the plan checks if qt2_feasible_seed_38_kitchen_kitchen_humidifier_1 is already 'on' and, if not, turns it on with preset_mode='auto' and percentage=50. Note: the kitchen humidifier is in the kitchen (not the bathroom); it may help the overall home humidity but I can't directly control a bathroom humidifier because none is available. If you want, I can instead try to turn on another nearby device (if you tell me which), or you can add/identify a controllable living-room light for the dimness request."",""format"":""json_ir"",""intent_type"":""IMPLICIT"",""intents"":[{""action"":""modify"",""artifact"":""light"",""intent_text"":""the living room is so dim"",""parameter"":""brightness""},{""action"":""modify"",""artifact"":""humidifier"",""intent_text"":""the bathroom feels really dry"",""parameter"":""humidity""}],""plan_type"":""behavior_tree"",""planning_path"":""fresh_planning"",""signifier_ids"":[],""signifier_match_count"":0,""signifier_reuse"":false,""td_sosa_supported"":false,""tree"":{""children"":[{""children"":[{""affordance_id"":""qt2_feasible_seed_38_kitchen_kitchen_humidifier_1/state"",""expected_value"":""on"",""name"":""CheckStateIson"",""operator"":""=="",""property_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_38/artifacts/qt2_feasible_seed_38_kitchen_kitchen_humidifier_1/properties/state"",""type"":""condition""},{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_38/artifacts/qt2_feasible_seed_38_kitchen_kitchen_humidifier_1/ha/fan/turn_on"",""affordance_id"":""qt2_feasible_seed_38_kitchen_kitchen_humidifier_1/FanTurnOn"",""name"":""Fanturnon"",""parameters"":{""percentage"":50,""preset_mode"":""auto""},""type"":""action""}],""name"":""ensure_kitchen_humidifier_on_for_bathroom_dryness"",""type"":""selector""}],""name"":""handle_livingroom_and_bathroom_requests"",""type"":""sequence""},""workspace_id"":""simuhome_qt2_feasible_seed_38""}",assertion,0,false,,fresh_planning,2,3372,1740,0,0,0,1,269,78,1,3672,2584,0,0,0
simuhome_qt2_feasible_seed_38,2026-07-31T21:52:18.703461+03:00,gpt-5-mini|direct_code,failed,258.927,4,6433,3625,"{""code"":null,""explanation"":""Plan: We cannot find any affordance to control living-room lighting in the provided affordances list, so I cannot directly brighten the living room. For the bathroom, I will read the bathroom humidity using the available affordance qt2_feasible_seed_38_bathroom_environment/getHumidityInPercent to determine whether it is actually dry. Current known humidity from the provided state is 61.319% (bathroom). If the humidity reading confirms dryness and you want me to act, I can try alternative actions only if humidifying affordances are available or you instruct me to control another device (none are present in the affordances). Missing capabilities: no living-room light control affordance (so I cannot turn on or brighten the living room), and no humidifier/humidify affordance for the bathroom (so I cannot raise humidity automatically). I can, however, read the bathroom humidity now. If you want, I can also control other available lights (e.g., utility room or kids room) — their affordances exist (qt2_feasible_seed_38_utility_room_utility_room_on_off_light_1 and qt2_feasible_seed_38_kids_room_kids_room_on_off_light_1)."",""format"":""json_ir"",""intent_type"":""IMPLICIT"",""intents"":[{""action"":""modify"",""artifact"":""light"",""intent_text"":""the living room is so dim"",""parameter"":""brightness""},{""action"":""modify"",""artifact"":""thermostat"",""intent_text"":""the bathroom feels really dry"",""parameter"":""humidity""}],""plan_type"":""behavior_tree"",""planning_path"":""fresh_planning"",""signifier_ids"":[],""signifier_match_count"":0,""signifier_reuse"":false,""td_sosa_supported"":false,""tree"":{""children"":[{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_38/artifacts/qt2_feasible_seed_38_bathroom_environment/getHumidityInPercent"",""affordance_id"":""qt2_feasible_seed_38_bathroom_environment/getHumidityInPercent"",""name"":""Gethumidityinpercent"",""parameters"":{},""type"":""action""}],""name"":""Handle living room dim and bathroom dry"",""type"":""sequence""},""workspace_id"":""simuhome_qt2_feasible_seed_38""}",assertion,0,false,,fresh_planning,2,3085,1366,0,0,0,1,229,78,1,3119,2181,0,0,0
simuhome_qt2_feasible_seed_38,2026-07-31T21:57:59.995410+03:00,gpt-5-mini|direct_code,failed,273.856,4,5788,4972,"{""code"":null,""explanation"":""Plan: 1) Attempt to improve perceived brightness by setting the available kids-room dimmable light to 100% brightness (may help adjacent areas but is not a living-room light). 2) Read humidity (using the available living-room humidity affordance) to gather a humidity measurement. Limitations: there is no affordance for any living-room light in the provided device list, so I cannot directly raise the living room lights. There is also no bathroom humidity sensor or humidifier/vent control affordance available, so I cannot directly increase the bathroom humidity. The plan partially addresses the brightness issue by boosting an available nearby light and collects a humidity reading, but it cannot fully satisfy the bathroom-humidity request because of missing devices/affordances."",""format"":""json_ir"",""intent_type"":""IMPLICIT"",""intents"":[{""action"":""modify"",""artifact"":""light"",""intent_text"":""Ugh, the living room is so dim."",""parameter"":""brightness""},{""action"":""modify"",""artifact"":""humidifier"",""intent_text"":""The bathroom feels really dry."",""parameter"":""humidity""}],""plan_type"":""behavior_tree"",""planning_path"":""fresh_planning"",""signifier_ids"":[],""signifier_match_count"":0,""signifier_reuse"":false,""td_sosa_supported"":false,""tree"":{""children"":[{""children"":[{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_38/artifacts/qt2_feasible_seed_38_kids_room_kids_room_dimmable_light_1/ha/light/turn_on"",""affordance_id"":""qt2_feasible_seed_38_kids_room_kids_room_dimmable_light_1/LightTurnOn"",""name"":""Lightturnon"",""parameters"":{""brightness_pct"":100,""transition"":0},""type"":""action""}],""name"":""Sequence_1"",""type"":""sequence""},{""children"":[{""action_url"":""http://127.0.0.1:8080/workspaces/simuhome_qt2_feasible_seed_38/artifacts/qt2_feasible_seed_38_living_room_environment/getHumidityInPercent"",""affordance_id"":""qt2_feasible_seed_38_living_room_environment/getHumidityInPercent"",""name"":""Gethumidityinpercent"",""type"":""action""}],""name"":""Sequence_2"",""type"":""sequence""}],""name"":""Handle living room dim and bathroom dryness"",""policy"":""success_on_all"",""type"":""parallel""},""workspace_id"":""simuhome_qt2_feasible_seed_38""}",assertion,0,false,,fresh_planning,2,3006,1465,0,0,0,1,245,142,1,2537,3365,0,0,0
